t, r_OP_x, r_OP_y, r_OP_z, ex_B_x, ex_B_y, ex_B_z, ey_B_x, ey_B_y, ey_B_z, ez_B_x, ez_B_y, ez_B_z, v_P_x, v_P_y, v_P_z, B_Omega_x, B_Omega_y, B_Omega_z
1.060000000000000053e+00, 2.104659999999999864e-02, 1.026104747623842323e-01, -1.459652645648878977e-01, 1.000000000000000000e+00, -1.897003258771485282e-25, -1.496150866161127881e-24, -1.370548905451089727e-24, -5.282842236520917112e-01, -8.490675939171786757e-01, -6.293244995385205323e-25, 8.490675939171786757e-01, -5.282842236520917112e-01, -6.040494270119901565e-22, -7.007077444800887678e-01, -4.166382621579973744e-01, -3.871055720728422855e+00, 1.870255307323839258e-23, 2.544411318267716965e-23
1.070000000000000062e+00, 2.104659999999999864e-02, 9.548110474682228177e-02, -1.503480515385463012e-01, 1.000000000000000000e+00, 2.321025651274458278e-24, -2.384270473321499163e-24, -6.565660740048704835e-25, -5.648214957036150619e-01, -8.252131106515038228e-01, -3.262028012493543919e-24, 8.252131106515038228e-01, -5.648214957036150619e-01, 1.725888887342898926e-22, -7.248660618224640473e-01, -4.596153065199577448e-01, -4.857617204183357629e+00, -3.803518561254836404e-23, -1.015181322570549638e-22
1.080000000000000071e+00, 2.104659999999999864e-02, 8.811828437297014593e-02, -1.551497574015347214e-01, 1.000000000000000000e+00, 9.162434693274298916e-25, -2.190442592999041975e-24, -1.181557749864117324e-24, -6.081695012166616898e-01, -7.938071918229745449e-01, -2.059481034640905622e-24, 7.938071918229745449e-01, -6.081695012166616898e-01, -9.357340703145102473e-22, -7.478345803322826724e-01, -4.999816993482791294e-01, -5.851100815986757908e+00, 1.817034583225986159e-22, 1.308702843697394810e-22
1.090000000000000080e+00, 2.104659999999999864e-02, 8.052478597330281485e-02, -1.603317937205931132e-01, 1.000000000000000000e+00, 7.790307490036007891e-24, -8.538588285878018798e-24, -1.313619715170682186e-24, -6.573485072025446740e-01, -7.535867170263722548e-01, -1.148350050938124630e-23, 7.535867170263722548e-01, -6.573485072025446740e-01, -1.919951626513546680e-21, -7.705059246096299663e-01, -5.358328690251236148e-01, -6.861415994600000623e+00, 4.631726251269589042e-22, 3.834947707848306281e-22
1.100000000000000089e+00, 2.104659999999999864e-02, 7.270489382528085021e-02, -1.658394096786661442e-01, 1.000000000000000000e+00, 4.598374213167836965e-23, -7.200831214644964487e-23, -1.792913983733593032e-23, -7.111017583639214212e-01, -7.030891047738822008e-01, -8.353590547367325984e-23, 7.030891047738822008e-01, -7.111017583639214212e-01, -6.222472623170345182e-21, -7.937012930350736406e-01, -5.641395845056342839e-01, -7.897479536271561074e+00, 5.895388990991685068e-22, 1.017740317997656391e-21
1.110000000000000098e+00, 2.104659999999999864e-02, 6.464678418717001440e-02, -1.715762552511188310e-01, 1.000000000000000000e+00, -1.595592148415134502e-23, 2.426206413745753411e-23, 3.293371774429964168e-24, -7.678027494074939341e-01, -6.406863023370275023e-01, 2.885121988710171919e-23, 6.406863023370275023e-01, -7.678027494074939341e-01, -6.273263607777893528e-22, -8.183226365511512279e-01, -5.805280742617533463e-01, -8.981485131352267004e+00, 4.066156985869172760e-22, -8.045552499983825677e-22
1.120000000000000107e+00, 2.104659999999999864e-02, 5.633053805424744626e-02, -1.773858843135682761e-01, 1.000000000000000000e+00, -1.187669896335450602e-23, -1.226558325348908796e-23, -1.672745611599019582e-23, -8.254141993327923643e-01, -5.645275897064778725e-01, -3.419462341076457238e-24, 5.645275897064778725e-01, -8.254141993327923643e-01, 3.411685808301482287e-22, -8.453834504101318537e-01, -5.773893838128074663e-01, -1.013878521236850361e+01, 4.945726331494711635e-23, 5.375065171548567580e-22
1.130000000000000115e+00, 2.104659999999999864e-02, 4.772745976054878353e-02, -1.830191859765986917e-01, 1.000000000000000000e+00, -9.845998490669859980e-23, -5.540465821907503485e-23, -1.129549212221800656e-22, -8.812451461153816279e-01, -4.726594889009212430e-01, -2.287039984548962892e-24, 4.726594889009212430e-01, -8.812451461153816279e-01, -1.518368860044956381e-20, -8.759590676070527770e-01, -5.427029271481090822e-01, -1.138593776646539979e+01, 6.968822189169613335e-23, 4.121241475823719880e-21
1.140000000000000124e+00, 2.104659999999999864e-02, 3.879778659192287954e-02, -1.880773680901129952e-01, 1.000000000000000000e+00, -1.131366307654835399e-23, -1.035028419863565799e-23, -1.430194101822222670e-23, -9.316027543731419946e-01, -3.634780709263974452e-01, -5.530084837818781261e-24, 3.634780709263974452e-01, -9.316027543731419946e-01, -1.003811398540361994e-20, -9.107761831143117437e-01, -4.586833477027121297e-01, -1.267141477726422671e+01, -1.449753969411475078e-22, 5.990529404934635298e-22
1.150000000000000133e+00, 2.104659999999999864e-02, 2.950037986212758478e-02, -1.919668002526307149e-01, 1.000000000000000000e+00, -3.811589450108169697e-21, 2.870891218735868870e-21, -3.021978719313101689e-21, -9.714701014934248313e-01, -2.371620583153105921e-01, 3.692949383082492489e-21, 2.371620583153105921e-01, -9.714701014934248313e-01, 2.250619375912607925e-21, -9.490494063665614322e-01, -3.072234706794556569e-01, -1.377326443101080145e+01, -9.512702885910025173e-21, 2.638122166085567914e-20
1.159999999999999920e+00, 2.104659999999999864e-02, 1.982273737849099896e-02, -1.940198607046776103e-01, 1.000000000000000000e+00, -1.716822354890889416e-21, 2.222119473196839835e-21, -1.489514500280325819e-21, -9.951337289562387500e-01, -9.853355516599676678e-02, 2.380470647764502435e-21, 9.853355516599676678e-02, -9.951337289562387500e-01, 1.128141559260866142e-21, -9.853485734550978536e-01, -9.744262421862012746e-02, -1.423047116787144439e+01, -5.872567156999564114e-21, 1.938838421172169601e-20
1.169999999999999929e+00, 2.104659999999999864e-02, 9.829162775181057160e-03, -1.939174781525502822e-01, 1.000000000000000000e+00, 5.249547611871247211e-24, 7.250887682306918533e-25, 5.214499556171686960e-24, -9.991192909705794989e-01, 4.196000965737160804e-02, 9.447212444963291712e-25, -4.196000965737160804e-02, -9.991192909705794989e-01, 4.170257043586511697e-22, -1.011048218060086601e+00, 1.115722633524709739e-01, -1.375749593415501337e+01, -3.780865222614961456e-23, 2.257853002208713705e-23
1.179999999999999938e+00, 2.104659999999999864e-02, -3.516273197335679362e-04, -1.919887121089267068e-01, 1.000000000000000000e+00, 3.278354983315010802e-23, 7.692504492465059481e-22, -1.011687549358080174e-22, -9.848361076623468602e-01, 1.734872936110258557e-01, 7.632731475889560738e-22, -1.734872936110258557e-01, -9.848361076623468602e-01, -6.434500390896308206e-22, -1.023011748359156536e+00, 2.624679084286056785e-01, -1.266100338585563279e+01, -2.196946946374530330e-21, -1.210617054344876673e-21
1.189999999999999947e+00, 2.104659999999999864e-02, -1.059720075632014299e-02, -1.888885360632351351e-01, 1.000000000000000000e+00, 2.185711550239719455e-22, -1.625988098458993961e-22, 2.563712526987714093e-22, -9.569032907660139919e-01, 2.904067701021665893e-01, -9.211679304816688077e-23, -2.904067701021665893e-01, -9.569032907660139919e-01, -9.703228841356882244e-22, -1.024837961406354081e+00, 3.479277976146422091e-01, -1.139069868025610788e+01, -8.748305772719862056e-21, 3.866226138238421420e-21
1.199999999999999956e+00, 2.104659999999999864e-02, -2.082967675334530117e-02, -1.851860614018190909e-01, 1.000000000000000000e+00, 7.017007795870680711e-22, -7.667869111362295167e-22, 9.459143422317640612e-22, -9.201530521053760125e-01, 3.915588853559081595e-01, -4.308041414879710807e-22, -3.915588853559081595e-01, -9.201530521053760125e-01, -3.915051629152839076e-21, -1.020886992401256688e+00, 3.862848202878093606e-01, -1.015592928415424545e+01, -1.438040059248391869e-20, 5.604647967993125850e-21
1.209999999999999964e+00, 2.104659999999999864e-02, -3.100432605000117553e-02, -1.812607674921376255e-01, 1.000000000000000000e+00, -2.412134247148011874e-22, 3.862269150223644864e-22, -3.964030699586842706e-22, -8.785423734884121316e-01, 4.776644198444629508e-01, 2.240976400537638430e-22, -4.776644198444629508e-01, -8.785423734884121316e-01, 2.842304573796848166e-21, -1.013722236135176535e+00, 3.952952578515162574e-01, -8.988361291465468028e+00, -3.922400796001352165e-21, 1.892130712645313019e-21
1.219999999999999973e+00, 2.104659999999999864e-02, -4.109722699286001008e-02, -1.773373175480298658e-01, 1.000000000000000000e+00, 1.941601390271314732e-22, -2.092800864424053486e-22, 2.772527250125209880e-22, -8.352213239433166070e-01, 5.499139387489402342e-01, -6.802382407294584280e-23, -5.499139387489402342e-01, -8.352213239433166070e-01, -5.927707685718105228e-21, -1.004498896662501695e+00, 3.869485964079489859e-01, -7.870036130902790639e+00, 1.521672333475019259e-21, 7.252583763337102966e-22
1.229999999999999982e+00, 2.104659999999999864e-02, -5.108864995556200439e-02, -1.735539907531193915e-01, 1.000000000000000000e+00, -4.378664917623762669e-23, 6.921594915648507374e-24, -3.893179329817736162e-23, -7.927755965566312124e-01, 6.095136204419696613e-01, -2.120128752805439480e-23, -6.095136204419696613e-01, -7.927755965566312124e-01, 2.631940479329514980e-21, -9.934080048949819330e-01, 3.689702888390075097e-01, -6.768746752952194967e+00, 2.236343192804778183e-22, -9.275593478849021268e-22
1.239999999999999991e+00, 2.104659999999999864e-02, -6.095748949274963635e-02, -1.699741046115833265e-01, 1.000000000000000000e+00, 6.911985343972704827e-24, -1.930197864484533837e-24, 6.476547247342862690e-24, -7.533642083149714175e-01, 6.576035048796170512e-01, 3.091203801804357665e-24, -6.576035048796170512e-01, -7.533642083149714175e-01, -2.278886206830819903e-22, -9.801089112313646767e-01, 3.462027217295930992e-01, -5.665367475524693219e+00, -2.628276939929160694e-24, 2.138438388829683628e-22
1.250000000000000000e+00, 2.104659999999999864e-02, -7.067995082584153932e-02, -1.666330641070397078e-01, 1.000000000000000000e+00, -7.484022314505233542e-24, 3.719150996551250035e-25, -5.638221165803322917e-24, -7.188203194630007342e-01, 6.951959064372500441e-01, -4.935521545981862225e-24, -6.951959064372500441e-01, -7.188203194630007342e-01, -7.820978516465030757e-22, -9.636466116728868991e-01, 3.221068729922813012e-01, -4.543278830500344867e+00, 1.838624957100157571e-22, 1.453268592285423852e-22
1.260000000000000009e+00, 2.104659999999999864e-02, -8.021628371616904007e-02, -1.635281179259993889e-01, 1.000000000000000000e+00, -2.472972909960483019e-23, 7.776687857776507683e-24, -2.270348237175713016e-23, -6.906429793583499510e-01, 7.231958759997337838e-01, -1.251352322779014692e-23, -7.231958759997337838e-01, -6.906429793583499510e-01, -3.460520138235060882e-21, -9.428025621121839395e-01, 2.992982620307949038e-01, -3.398070526979084072e+00, 7.811797125978906230e-22, 7.786578659180110832e-22
1.270000000000000018e+00, 2.104659999999999864e-02, -8.951558915921828397e-02, -1.606348969522078118e-01, 1.000000000000000000e+00, 2.574198271267230754e-23, -1.340890710262479983e-23, 2.720148363955677754e-23, -6.700076408351369750e-01, 7.423542019969537886e-01, 1.012559882047807638e-23, -7.423542019969537886e-01, -6.700076408351369750e-01, 3.563186369373936080e-21, -9.157793451886726555e-01, 2.801313010940242876e-01, -2.229938797201400646e+00, -1.259519357180708690e-21, -1.045939935364832684e-21
1.280000000000000027e+00, 2.104659999999999864e-02, -9.850381783829051385e-02, -1.579055893127203347e-01, 1.000000000000000000e+00, -2.824655612517228120e-23, 2.018085264035716908e-23, -3.378012113811228509e-23, -6.577498011493485564e-01, 7.532364828445262672e-01, -8.002384776976039538e-24, -7.532364828445262672e-01, -6.577498011493485564e-01, -1.759548441441843466e-21, -8.802911670071864592e-01, 2.669468890892204294e-01, -1.047082374944002581e+00, 3.123782625320367582e-22, 7.276864566411342771e-22
1.290000000000000036e+00, 2.104659999999999864e-02, -1.070834656140189078e-01, -1.552665757467986130e-01, 1.000000000000000000e+00, 1.102403664412490194e-23, -4.698229311128619922e-24, 1.076603065295446069e-23, -6.543054051719274788e-01, 7.562304124820685702e-01, 5.262634945595375223e-24, -7.562304124820685702e-01, -6.543054051719274788e-01, 3.343805834073622355e-22, -8.333150032500603599e-01, 2.624634422052334881e-01, 1.333061979858011226e-01, 8.218499297999374686e-23, -1.852599230662686620e-22
1.300000000000000044e+00, 2.104659999999999864e-02, -1.151198636841694184e-01, -1.526197160272667885e-01, 1.000000000000000000e+00, -2.055285523903580439e-23, 1.527911404395134360e-23, -2.504115250670730756e-23, -6.596630145389350552e-01, 7.515615126184983508e-01, -5.367668542361658348e-24, -7.515615126184983508e-01, -6.596630145389350552e-01, 2.984897271156754228e-21, -7.712992633611264193e-01, 2.693133327058154780e-01, 1.272332807029545432e+00, 1.658499827808406966e-23, 9.124221943845097935e-23
1.310000000000000053e+00, 2.104659999999999864e-02, -1.224452258838729934e-01, -1.498345884108006343e-01, 1.000000000000000000e+00, 1.181945432247928004e-23, -7.086184178226987322e-24, 1.319605571846017058e-23, -6.730595975553494981e-01, 7.395882490539114062e-01, 3.972105255934591947e-24, -7.395882490539114062e-01, -6.730595975553494981e-01, -3.224366741797067977e-21, -6.903961762013363090e-01, 2.896901051224587409e-01, 2.296759723867252578e+00, 2.748162027797529434e-23, -5.872607020011558032e-23
1.320000000000000062e+00, 2.104659999999999864e-02, -1.288614676127686209e-01, -1.467854281757259294e-01, 1.000000000000000000e+00, 8.920017508112744908e-25, 1.727176930959941606e-24, -6.272754337970842929e-25, -6.929036516734725648e-01, 7.210301862596094624e-01, 1.839927391079676079e-24, -7.210301862596094624e-01, -6.929036516734725648e-01, -4.086609496830327697e-22, -5.896829596657864325e-01, 3.216807290108601447e-01, 3.086238076925259310e+00, 1.151214751729349547e-23, 1.511193544840007780e-23
1.330000000000000071e+00, 2.104659999999999864e-02, -1.341895578713259152e-01, -1.433903095005113204e-01, 1.000000000000000000e+00, -2.083353308745099353e-25, 4.953786329625915193e-25, -4.948337811371677145e-25, -7.165273653230028739e-01, 6.975589829851496226e-01, 2.096261651892988069e-25, -6.975589829851496226e-01, -7.165273653230028739e-01, 6.417542277547897606e-23, -4.744509710096891930e-01, 3.566951886756489221e-01, 3.503181301348329946e+00, -4.639928236010983507e-24, 4.903975806866512899e-24
1.340000000000000080e+00, 2.104659999999999864e-02, -1.383464594703191497e-01, -1.396911025698609476e-01, 1.000000000000000000e+00, 1.498278868869974512e-24, -1.246392610276560488e-24, 1.947147965864877624e-24, -7.407118896687450160e-01, 6.718228163015581567e-01, 8.336010366222843599e-26, -6.718228163015581567e-01, -7.407118896687450160e-01, -3.408573539658116759e-22, -3.580700413162598017e-01, 3.799364457394855399e-01, 3.492919286856164263e+00, 1.294715506653847266e-23, 1.266769843457658710e-23
1.350000000000000089e+00, 2.104659999999999864e-02, -1.413966404362330398e-01, -1.358731229894523662e-01, 1.000000000000000000e+00, 4.318796273752022447e-25, -1.358855848143760892e-25, 4.172921368838924110e-25, -7.627486430251178007e-01, 6.466950653618298572e-01, 1.756478784300091941e-25, -6.466950653618298572e-01, -7.627486430251178007e-01, 2.526540176611572202e-22, -2.550827497788862863e-01, 3.791168035436994765e-01, 3.150931214335860542e+00, 4.489549426809612430e-25, 6.618526717602346089e-24
1.360000000000000098e+00, 2.104659999999999864e-02, -1.435175660440355105e-01, -1.321988600198736596e-01, 1.000000000000000000e+00, 3.195570879246549087e-25, -7.303615468748199745e-25, 7.055756564623863592e-25, -7.812219649101381780e-01, 6.242533472412802320e-01, -3.710899009727130719e-25, -6.242533472412802320e-01, -7.812219649101381780e-01, -1.180055574665966653e-22, -1.726592818310176969e-01, 3.514838646803157274e-01, 2.648330731390185822e+00, 2.763251440219702318e-23, -4.856736052468685190e-25
1.370000000000000107e+00, 2.104659999999999864e-02, -1.449162690365711492e-01, -1.289175923100559507e-01, 1.000000000000000000e+00, -2.534249979547892493e-24, -4.927064665890970346e-24, 9.662368936679230678e-25, -7.958708103977589765e-01, 6.054664756671618298e-01, -5.455710352101251674e-24, -6.054664756671618298e-01, -7.958708103977589765e-01, -1.107597252834182773e-21, -1.100712439477779109e-01, 3.016149174257130583e-01, 2.120532582476971406e+00, 1.577618672422152971e-22, -6.059960642862351430e-23
1.380000000000000115e+00, 2.104659999999999864e-02, -1.457711172994901327e-01, -1.262195597622209065e-01, 1.000000000000000000e+00, 3.858001596005205389e-24, 5.720080866040446734e-24, -2.638933085392648092e-25, -8.070600731176078568e-01, 5.904693373744327456e-01, 6.894480527967929423e-24, -5.904693373744327456e-01, -8.070600731176078568e-01, 4.684201424053599586e-22, -6.304851199910518900e-02, 2.359017631410209870e-01, 1.630213314153951210e+00, -1.877058506346032822e-22, -5.880679775164117096e-24
1.390000000000000124e+00, 2.104659999999999864e-02, -1.462136981026738447e-01, -1.242337288910021348e-01, 1.000000000000000000e+00, -1.160290495369294582e-24, -1.984914740827979332e-25, -8.310430906628980387e-25, -8.152947984669176584e-01, 5.790461048938921884e-01, -8.336907582487309278e-25, -5.790461048938921884e-01, -8.152947984669176584e-01, -3.397280093661633029e-22, -2.694511559374463544e-02, 1.599070779013760102e-01, 1.195139635154606861e+00, 7.048426963568714584e-24, -1.338355615847539850e-22
1.400000000000000133e+00, 2.104659999999999864e-02, -1.463336594554284775e-01, -1.230422488577726653e-01, 1.000000000000000000e+00, -7.828055734353418949e-24, -6.681379318544103742e-24, -2.612788710674716919e-24, -8.210311280776689813e-01, 5.708834265658012663e-01, -9.954527679994821048e-24, -5.708834265658012663e-01, -8.210311280776689813e-01, -6.843831255526208253e-22, 2.269177177049226668e-03, 7.777768259512721216e-02, 8.062616221095453284e-01, 1.575558233921938056e-22, -3.119179374667557764e-22
1.409999999999999920e+00, 2.104659999999999864e-02, -1.461791542188231319e-01, -1.226878961172407634e-01, 1.000000000000000000e+00, -3.444143066885103226e-23, -1.339353709483523024e-23, -2.082240558119567324e-23, -8.245804128538389843e-01, 5.657447681930360961e-01, -3.052910755721809750e-23, -5.657447681930360961e-01, -8.245804128538389843e-01, -1.066481213576897293e-21, 2.785782043509097555e-02, -7.447932670567980473e-03, 4.450278733978592083e-01, 1.292581889524096058e-21, -3.752748420467621281e-22
1.419999999999999929e+00, 2.104659999999999864e-02, -1.457796148588335616e-01, -1.231916594398879267e-01, 1.000000000000000000e+00, 2.285062850782931415e-24, 4.422287349647679754e-25, 1.638417050359911705e-24, -8.260771369846366952e-01, 5.635570634383583188e-01, 1.653078357231345615e-24, -5.635570634383583188e-01, -8.260771369846366952e-01, 5.400761814696534680e-22, 5.274910604697745364e-02, -9.317154322652204668e-02, 8.932125314244268588e-02, -1.139769163381205413e-22, -1.785945011567686541e-23
1.429999999999999938e+00, 2.104659999999999864e-02, -1.451221605191424235e-01, -1.245494418589678659e-01, 1.000000000000000000e+00, 1.600818899971790198e-23, 3.611521848788622999e-24, 1.117743552182177787e-23, -8.255481933448414189e-01, 5.643316227760660775e-01, 1.201541261340964219e-23, -5.643316227760660775e-01, -8.255481933448414189e-01, 2.449347239502559885e-21, 7.953101188239453112e-02, -1.773519676555637414e-01, -2.883673423237426703e-01, -6.106761583953459317e-22, 2.633675518228527055e-23
1.439999999999999947e+00, 2.104659999999999864e-02, -1.441665075192693490e-01, -1.267215370128068341e-01, 1.000000000000000000e+00, -7.489213380518020545e-24, -1.486134181048769423e-24, -5.317101345967856020e-24, -8.227577563977273023e-01, 5.683921835206550144e-01, -5.479538770710403148e-24, -5.683921835206550144e-01, -8.227577563977273023e-01, -9.214386358808311051e-22, 1.113267073639169769e-01, -2.569104536401225491e-01, -7.061696311029985740e-01, 4.454685429517437073e-22, 2.993415297544022588e-22
1.449999999999999956e+00, 2.104659999999999864e-02, -1.428651332669852447e-01, -1.296585951609391385e-01, 1.000000000000000000e+00, 2.480755017608152110e-24, -3.312394151943065481e-24, 3.935970584038909757e-24, -8.173870119569872639e-01, 5.760889451152727547e-01, -1.278372417097241076e-24, -5.760889451152727547e-01, -8.173870119569872639e-01, 1.037645400838721166e-21, 1.514162209001163328e-01, -3.284570286538400774e-01, -1.179032268580382903e+00, 9.893587511804140679e-23, 2.136414422934613379e-22
1.459999999999999964e+00, 2.104659999999999864e-02, -1.411007101314268042e-01, -1.332505915085493431e-01, 1.000000000000000000e+00, 3.369132125577069830e-23, 6.321064656542770211e-23, -9.900472142919321588e-24, -8.089918242865039577e-01, 5.878198943873833571e-01, 7.094132518163332916e-23, -5.878198943873833571e-01, -8.089918242865039577e-01, 1.129149469862556166e-20, 2.039227289047141067e-01, -3.873030013845619179e-01, -1.714256711141981748e+00, 9.247167481993524718e-22, 5.868212008684381868e-22
1.469999999999999973e+00, 2.104659999999999864e-02, -1.387300804152335754e-01, -1.373409786353719242e-01, 1.000000000000000000e+00, -6.445194028024901282e-23, -5.948636905870755196e-23, -1.545328760701295657e-23, -7.970953190954381817e-01, 6.038535023299453908e-01, -8.633583619686834924e-23, -6.038535023299453908e-01, -7.970953190954381817e-01, -5.481594735516590804e-21, 2.734137186275934495e-01, -4.269622935892182780e-01, -2.280307798658368856e+00, -1.068155652835479645e-21, -1.604128055733383649e-22
1.479999999999999982e+00, 2.104659999999999864e-02, -1.355641748927869927e-01, -1.417028264154203410e-01, 1.000000000000000000e+00, 2.060315436384077768e-23, -1.354283075243826257e-23, 2.455067751268693358e-23, -7.814640955027363223e-01, 6.239502123087148355e-01, 2.272106555046870047e-24, -6.239502123087148355e-01, -7.814640955027363223e-01, -1.130718068327700426e-20, 3.632604426896876015e-01, -4.405827567352929575e-01, -2.789414663574991682e+00, -3.649218847984577847e-22, -6.938544631579183061e-22
1.489999999999999991e+00, 2.104659999999999864e-02, -1.313991846292822396e-01, -1.460518830581143124e-01, 1.000000000000000000e+00, 1.216258039097896761e-24, 3.115926857211945054e-25, 7.260148040028846351e-25, -7.626356719488809333e-01, 6.468282862329681748e-01, 1.024341800296102800e-24, -6.468282862329681748e-01, -7.626356719488809333e-01, 4.787372149231231479e-22, 4.722395271190131805e-01, -4.245508746056007032e-01, -3.085715012896410592e+00, 1.653774416826753607e-23, -4.915994387755156793e-24
1.500000000000000000e+00, 2.104659999999999864e-02, -1.260894120921605688e-01, -1.501141004435090076e-01, 1.000000000000000000e+00, 6.065568734342397976e-25, 6.455038260615608443e-25, 1.782595201388022717e-26, -7.423832564196140016e-01, 6.699754477499971772e-01, 8.855894452878449467e-25, -6.699754477499971772e-01, -7.423832564196140016e-01, 3.425251819526963828e-22, 5.899871543360741821e-01, -3.850201146464791724e-01, -2.990663655911624641e+00, -6.207900101892162166e-26, -1.455883341717954413e-24
1.510000000000000009e+00, 2.104659999999999864e-02, -1.196215281748640585e-01, -1.537244656230735140e-01, 1.000000000000000000e+00, 2.568532522296057594e-25, -4.722620690325400841e-25, 5.118132850067218800e-25, -7.236429976761351579e-01, 6.901744793270008227e-01, -1.644755797024262340e-25, -6.901744793270008227e-01, -7.236429976761351579e-01, -5.623912802864117809e-22, 7.009841899574437152e-01, -3.374986075651160156e-01, -2.448138210635943057e+00, 1.027529003133274084e-23, -1.154168680394356136e-23
1.520000000000000018e+00, 2.104659999999999864e-02, -1.121308311546412445e-01, -1.568886538273280007e-01, 1.000000000000000000e+00, 4.571444769364750680e-24, 2.341497567221377711e-24, 1.593698349918082305e-24, -7.095468099478579038e-01, 7.046583033590240186e-01, 4.882708644402648986e-24, -7.046583033590240186e-01, -7.095468099478579038e-01, -2.873522143317282720e-21, 7.939063901051309768e-01, -2.970057760922144574e-01, -1.550013995592608884e+00, 2.993021965154252954e-23, 4.771385404925595988e-23
1.530000000000000027e+00, 2.104659999999999864e-02, -1.038150222961828351e-01, -1.597152041176191639e-01, 1.000000000000000000e+00, -2.607959392091639079e-24, 3.511989875795204857e-24, -4.331618354976151035e-24, -7.023825575023669998e-01, 7.117996508262940392e-01, 6.104158462234743190e-25, -7.117996508262940392e-01, -7.023825575023669998e-01, 3.128849340215495904e-22, 8.658189718440224558e-01, -2.710102318791079434e-01, -4.495993505911139998e-01, 2.853219234169592739e-23, 2.530366455763058860e-23
1.540000000000000036e+00, 2.104659999999999864e-02, -9.487524921512233145e-02, -1.623566584630309895e-01, 1.000000000000000000e+00, 1.019229631536110195e-24, -4.108784337477574332e-24, 3.637470731125462711e-24, -7.033854265329646527e-01, 7.108086533948778651e-01, -2.165581781856288040e-24, -7.108086533948778651e-01, -7.033854265329646527e-01, -7.665869462918919624e-22, 9.195152255696406041e-01, -2.595258359227265443e-01, 7.394266414300707524e-01, -4.753544225161700813e-24, -5.235241805771110853e-23
1.550000000000000044e+00, 2.104659999999999864e-02, -8.547142601211081547e-02, -1.649451080506565970e-01, 1.000000000000000000e+00, -7.482758088112038368e-25, 1.909326392827188878e-24, -1.872413575884591441e-24, -7.128810245868024698e-01, 7.012849954077664538e-01, 8.363679580433620026e-25, -7.012849954077664538e-01, -7.128810245868024698e-01, 3.195298184676703816e-22, 9.590582941380674242e-01, -2.598976672898476448e-01, 1.950674107262909462e+00, 2.175515009073323683e-24, 2.156013081980848297e-23
1.560000000000000053e+00, 2.104659999999999864e-02, -7.572904102940183901e-02, -1.675837121304128152e-01, 1.000000000000000000e+00, -4.194596559301167170e-27, -7.946927022126579251e-25, 5.395990956218924756e-25, -7.305497317799438672e-01, 6.828594946226139717e-01, -5.834268605355664419e-25, -6.828594946226139717e-01, -7.305497317799438672e-01, -8.638516349757407136e-23, 9.880927897897536782e-01, -2.689513728476301546e-01, 3.151761505514869555e+00, 6.869436690110437664e-24, -1.300644216476610821e-23
1.570000000000000062e+00, 2.104659999999999864e-02, -6.573502959641598642e-02, -1.703429228026435982e-01, 1.000000000000000000e+00, 5.173082812009242131e-25, -6.876304860942981885e-25, 8.413023711089420647e-25, -7.555878243348963519e-01, 6.550473568505241762e-01, -1.807038006567848396e-25, -6.550473568505241762e-01, -7.555878243348963519e-01, 1.215947025192636679e-22, 1.009485771264907017e+00, -2.836842500945145895e-01, 4.328527252835908889e+00, 1.961716440899774028e-22, -5.009327914230571230e-23
1.580000000000000071e+00, 2.104659999999999864e-02, -5.555860663453150022e-02, -1.732680115560291390e-01, 1.000000000000000000e+00, -5.544100669234225609e-25, 1.774738494365336677e-25, -5.457465991835836947e-25, -7.867953452398994685e-01, 6.172139699559848758e-01, -2.025540397508973845e-25, -6.172139699559848758e-01, -7.867953452398994685e-01, -8.864944733564139549e-23, 1.025350202770960450e+00, -3.013069552364263659e-01, 5.476056180043263666e+00, -8.382810338218608506e-23, 1.721899465342423745e-23
1.590000000000000080e+00, 2.104659999999999864e-02, -4.524137179738058068e-02, -1.763688740742459515e-01, 1.000000000000000000e+00, 5.765192800418263731e-27, -1.699794683267650328e-26, 1.440753073077043166e-26, -8.226157975073602469e-01, 5.685976166774969753e-01, -1.070470470374580152e-26, -5.685976166774969753e-01, -8.226157975073602469e-01, -1.314958776490103178e-23, 1.037312843620276981e+00, -3.188825917257920306e-01, 6.600941690440386367e+00, -4.144372326519324006e-24, -6.685179401217520494e-25
1.600000000000000089e+00, 2.104659999999999864e-02, -3.482107431929959418e-02, -1.796297640405400686e-01, 1.000000000000000000e+00, 1.836448257235265025e-25, -3.892788123757081308e-25, 3.560252882699184115e-25, -8.611724940395377725e-01, 5.083128323284022976e-01, -2.418871842243562038e-25, -5.083128323284022976e-01, -8.611724940395377725e-01, 4.246632238318101478e-23, 1.046176556489903930e+00, -3.326695324902916306e-01, 7.712754656412956322e+00, 1.614835841393796943e-23, -2.062758815136102193e-23
1.610000000000000098e+00, 2.104659999999999864e-02, -2.432471876453636342e-02, -1.829934643448129783e-01, 1.000000000000000000e+00, -3.122605631342946942e-25, 1.271896501106731690e-24, -8.350081902431948686e-25, -9.001870795541568882e-01, 4.355034119312477525e-01, 1.008954256169861018e-24, -4.355034119312477525e-01, -9.001870795541568882e-01, 2.253047728124959632e-22, 1.052348732902322448e+00, -3.376983138008764485e-01, 8.826114819218595642e+00, -7.443294003165051631e-24, 2.508262703821300571e-23
