frame, lambda, x, y
2.420000000000000000e+02,1.206594114895037095e-01,3.401071912184175261e+00,4.450485588450135310e+00
2.430000000000000000e+02,1.210731305572314009e-01,3.415714695134761669e+00,4.468465896506330637e+00
2.440000000000000000e+02,1.214862769093577322e-01,3.430361212235347956e+00,4.486443372727634937e+00
2.450000000000000000e+02,1.218988518338227911e-01,3.445011451795456203e+00,4.504418023834816154e+00
2.460000000000000000e+02,1.223108566149857107e-01,3.459665402152420910e+00,4.522389856546652709e+00
2.470000000000000000e+02,1.227222925336316217e-01,3.474323051671568408e+00,4.540358877579322439e+00
2.480000000000000000e+02,1.231331608669837263e-01,3.488984388746319443e+00,4.558325093646288906e+00
2.490000000000000000e+02,1.235434628887220748e-01,3.503649401797579443e+00,4.576288511458997732e+00
2.500000000000000000e+02,1.239531998689808873e-01,3.518318079274182164e+00,4.594249137725924470e+00
2.510000000000000000e+02,1.243623730743700223e-01,3.532990409652464692e+00,4.612206979153228303e+00
2.520000000000000000e+02,1.247709837679823602e-01,3.547666381436504590e+00,4.630162042444155190e+00
2.530000000000000000e+02,1.251790332094120106e-01,3.562345983157705120e+00,4.648114334299464190e+00
2.540000000000000000e+02,1.255865226547525360e-01,3.577029203374958666e+00,4.666063861417185876e+00
2.550000000000000000e+02,1.259934533566160753e-01,3.591716030674534821e+00,4.684010630492366545e+00
2.560000000000000000e+02,1.263998265641493590e-01,3.606406453669805945e+00,4.701954648217622434e+00
2.570000000000000000e+02,1.268056435230336121e-01,3.621100461001447890e+00,4.719895921282429185e+00
2.580000000000000000e+02,1.272109054755019841e-01,3.635798041337231723e+00,4.737834456373491321e+00
2.590000000000000000e+02,1.276156136603525948e-01,3.650499183371948231e+00,4.755770260174500663e+00
2.600000000000000000e+02,1.280197693129540848e-01,3.665203875827285795e+00,4.773703339366335285e+00
2.610000000000000000e+02,1.284233736652571900e-01,3.679912107451855707e+00,4.791633700626775294e+00
2.620000000000000000e+02,1.288264279458130879e-01,3.694623867021017638e+00,4.809561350630630727e+00
2.630000000000000000e+02,1.292289333797742301e-01,3.709339143336984002e+00,4.827486296049457337e+00
2.640000000000000000e+02,1.296308911889113569e-01,3.724057925228396737e+00,4.845408543552039760e+00
2.650000000000000000e+02,1.300323025916203246e-01,3.738780201550698568e+00,4.863328099803609916e+00
2.660000000000000000e+02,1.304331688029375658e-01,3.753505961185649831e+00,4.881244971466543348e+00
2.670000000000000000e+02,1.308334910345504698e-01,3.768235193041502562e+00,4.899159165199833410e+00
2.680000000000000000e+02,1.312332704948016293e-01,3.782967886052875706e+00,4.917070687659190753e+00
2.690000000000000000e+02,1.316325083887036895e-01,3.797704029180632546e+00,4.934979545497128584e+00
