frame, lambda, x, y
5.801000000000000000e+03,8.803816618523414572e-01,6.149814978968433365e+01,1.115685979150661495e+02
5.802000000000000000e+03,8.803737182544318918e-01,6.150278551317062181e+01,1.115806759020107677e+02
5.803000000000000000e+03,8.803655097957286957e-01,6.150742051336018079e+01,1.115927400612028464e+02
5.804000000000000000e+03,8.803570363040252866e-01,6.151205478733289311e+01,1.116047903932687859e+02
5.805000000000000000e+03,8.803482976080411193e-01,6.151668833216019294e+01,1.116168268988932937e+02
5.806000000000000000e+03,8.803392935374094730e-01,6.152132114490490267e+01,1.116288495788202795e+02
5.807000000000000000e+03,8.803300239227060953e-01,6.152595322262093447e+01,1.116408584338529693e+02
5.808000000000000000e+03,8.803204885954263315e-01,6.153058456235409324e+01,1.116528534648529956e+02
5.809000000000000000e+03,8.803106873880017780e-01,6.153521516114115997e+01,1.116648346727414491e+02
5.810000000000000000e+03,8.803006201337891801e-01,6.153984501601071599e+01,1.116768020584980121e+02
5.811000000000000000e+03,8.802902866670790916e-01,6.154447412398287298e+01,1.116887556231608869e+02
5.812000000000000000e+03,8.802796868230875482e-01,6.154910248206943635e+01,1.117006953678270662e+02
5.813000000000000000e+03,8.802688204379732761e-01,6.155373008727360684e+01,1.117126212936527594e+02
5.814000000000000000e+03,8.802576873488150433e-01,6.155835693659075503e+01,1.117245334018517866e+02
5.815000000000000000e+03,8.802462873936371945e-01,6.156298302700741232e+01,1.117364316936975541e+02
5.816000000000000000e+03,8.802346204113916661e-01,6.156760835550235100e+01,1.117483161705211927e+02
5.817000000000000000e+03,8.802226862419676445e-01,6.157223291904605134e+01,1.117601868337126945e+02
5.818000000000000000e+03,8.802104847261900122e-01,6.157685671460081522e+01,1.117720436847202734e+02
5.819000000000000000e+03,8.801980157058117982e-01,6.158147973912110729e+01,1.117838867250499959e+02
5.820000000000000000e+03,8.801852790235323853e-01,6.158610198955322090e+01,1.117957159562667329e+02
5.821000000000000000e+03,8.801722745229836331e-01,6.159072346283543453e+01,1.118075313799933213e+02
5.822000000000000000e+03,8.801590020487406463e-01,6.159534415589814671e+01,1.118193329979108199e+02
5.823000000000000000e+03,8.801454614463014581e-01,6.159996406566403238e+01,1.118311208117577280e+02
5.824000000000000000e+03,8.801316525621231124e-01,6.160458318904776576e+01,1.118428948233312781e+02
5.825000000000000000e+03,8.801175752435833610e-01,6.160920152295634722e+01,1.118546550344859156e+02
5.826000000000000000e+03,8.801032293390056438e-01,6.161381906428903932e+01,1.118664014471341659e+02
5.827000000000000000e+03,8.800886146976520941e-01,6.161843580993753733e+01,1.118781340632460086e+02
5.828000000000000000e+03,8.800737311697386378e-01,6.162305175678556424e+01,1.118898528848497591e+02
5.829000000000000000e+03,8.800585786064034632e-01,6.162766690170942496e+01,1.119015579140308887e+02
5.830000000000000000e+03,8.800431568597173460e-01,6.163228124157834742e+01,1.119132491529313995e+02
5.831000000000000000e+03,8.800274657827226177e-01,6.163689477325339539e+01,1.119249266037522403e+02
5.832000000000000000e+03,8.800115052293839835e-01,6.164150749358847037e+01,1.119365902687511607e+02
5.833000000000000000e+03,8.799952750546131686e-01,6.164611939942999896e+01,1.119482401502429525e+02
5.834000000000000000e+03,8.799787751142494896e-01,6.165073048761752972e+01,1.119598762505989811e+02
5.835000000000000000e+03,8.799620052650952706e-01,6.165534075498261046e+01,1.119714985722490184e+02
5.836000000000000000e+03,8.799449653648844238e-01,6.165995019834988966e+01,1.119831071176789976e+02
5.837000000000000000e+03,8.799276552722901101e-01,6.166455881453713062e+01,1.119947018894314255e+02
5.838000000000000000e+03,8.799100748469422806e-01,6.166916660035423803e+01,1.120062828901068457e+02
5.839000000000000000e+03,8.798922239493972564e-01,6.167377355260466487e+01,1.120178501223610965e+02
5.840000000000000000e+03,8.798741024411660394e-01,6.167837966808437500e+01,1.120294035889077122e+02
5.841000000000000000e+03,8.798557101847011008e-01,6.168298494358269579e+01,1.120409432925163031e+02
5.842000000000000000e+03,8.798370470433930501e-01,6.168758937588167157e+01,1.120524692360129961e+02
5.843000000000000000e+03,8.798181128815742991e-01,6.169219296175678835e+01,1.120639814222798947e+02
5.844000000000000000e+03,8.797989075645322732e-01,6.169679569797636987e+01,1.120754798542561019e+02
5.845000000000000000e+03,8.797794309584946459e-01,6.170139758130190444e+01,1.120869645349366124e+02
5.846000000000000000e+03,8.797596829306243427e-01,6.170599860848848550e+01,1.120984354673723402e+02
5.847000000000000000e+03,8.797396633490321971e-01,6.171059877628415080e+01,1.121098926546699630e+02
5.848000000000000000e+03,8.797193720827789498e-01,6.171519808143045083e+01,1.121213360999926181e+02
5.849000000000000000e+03,8.796988090018651452e-01,6.171979652066218591e+01,1.121327658065589077e+02
5.850000000000000000e+03,8.796779739772327966e-01,6.172439409070776151e+01,1.121441817776430270e+02
5.851000000000000000e+03,8.796568668807648317e-01,6.172899078828900343e+01,1.121555840165746361e+02
5.852000000000000000e+03,8.796354875852953059e-01,6.173358661012127158e+01,1.121669725267393005e+02
5.853000000000000000e+03,8.796138359646084037e-01,6.173818155291330356e+01,1.121783473115779657e+02
5.854000000000000000e+03,8.795919118934135694e-01,6.174277561336774767e+01,1.121897083745862886e+02
5.855000000000000000e+03,8.795697152473612723e-01,6.174736878818111308e+01,1.122010557193147093e+02
5.856000000000000000e+03,8.795472459030755363e-01,6.175196107404307355e+01,1.122123893493703264e+02
5.857000000000000000e+03,8.795245037380950981e-01,6.175655246763751904e+01,1.122237092684137423e+02
5.858000000000000000e+03,8.795014886309099333e-01,6.176114296564195172e+01,1.122350154801610671e+02
5.859000000000000000e+03,8.794782004609604797e-01,6.176573256472777729e+01,1.122463079883829238e+02
5.860000000000000000e+03,8.794546391086204284e-01,6.177032126156056790e+01,1.122575867969045476e+02
5.861000000000000000e+03,8.794308044552032744e-01,6.177490905279959321e+01,1.122688519096054307e+02
5.862000000000000000e+03,8.794066963829696437e-01,6.177949593509828219e+01,1.122801033304196210e+02
5.863000000000000000e+03,8.793823147751288483e-01,6.178408190510403131e+01,1.122913410633358922e+02
5.864000000000000000e+03,8.793576595158285603e-01,6.178866695945843190e+01,1.123025651123967918e+02
5.865000000000000000e+03,8.793327304901463748e-01,6.179325109479722755e+01,1.123137754816986558e+02
5.866000000000000000e+03,8.793075275841013561e-01,6.179783430775063380e+01,1.123249721753915082e+02
5.867000000000000000e+03,8.792820506846742434e-01,6.180241659494262052e+01,1.123361551976804122e+02
5.868000000000000000e+03,8.792562996797687047e-01,6.180699795299192800e+01,1.123473245528229256e+02
5.869000000000000000e+03,8.792302744582316532e-01,6.181157837851137771e+01,1.123584802451307212e+02
5.870000000000000000e+03,8.792039749098484736e-01,6.181615786810844781e+01,1.123696222789685777e+02
5.871000000000000000e+03,8.791774009253476851e-01,6.182073641838488953e+01,1.123807506587550051e+02
5.872000000000000000e+03,8.791505523963990543e-01,6.182531402593703262e+01,1.123918653889615200e+02
5.873000000000000000e+03,8.791234292155967189e-01,6.182989068735590621e+01,1.124029664741123469e+02
5.874000000000000000e+03,8.790960312764911633e-01,6.183446639922687638e+01,1.124140539187853420e+02
5.875000000000000000e+03,8.790683584735526912e-01,6.183904115813029989e+01,1.124251277276104446e+02
5.876000000000000000e+03,8.790404107022109503e-01,6.184361496064084918e+01,1.124361879052711686e+02
5.877000000000000000e+03,8.790121878588011972e-01,6.184818780332848576e+01,1.124472344565025992e+02
5.878000000000000000e+03,8.789836898406214738e-01,6.185275968275758629e+01,1.124582673860929134e+02
5.879000000000000000e+03,8.789549165459021873e-01,6.185733059548721258e+01,1.124692866988828115e+02
5.880000000000000000e+03,8.789258678737915664e-01,6.186190053807197842e+01,1.124802923997643376e+02
5.881000000000000000e+03,8.788965437243901890e-01,6.186646950706093406e+01,1.124912844936822864e+02
5.882000000000000000e+03,8.788669439987207843e-01,6.187103749899817728e+01,1.125022629856330099e+02
5.883000000000000000e+03,8.788370685987502151e-01,6.187560451042310206e+01,1.125132278806650845e+02
5.884000000000000000e+03,8.788069174273636097e-01,6.188017053787019961e+01,1.125241791838778340e+02
5.885000000000000000e+03,8.787764903883981127e-01,6.188473557786868184e+01,1.125351169004234464e+02
5.886000000000000000e+03,8.787457873865981428e-01,6.188929962694345477e+01,1.125460410355041745e+02
5.887000000000000000e+03,8.787148083276619115e-01,6.189386268161445770e+01,1.125569515943744534e+02
5.888000000000000000e+03,8.786835531181985681e-01,6.189842473839701853e+01,1.125678485823390673e+02
5.889000000000000000e+03,8.786520216657613958e-01,6.190298579380169031e+01,1.125787320047544853e+02
5.890000000000000000e+03,8.786202138788312688e-01,6.190754584433434360e+01,1.125896018670278380e+02
5.891000000000000000e+03,8.785881296667987783e-01,6.191210488649674915e+01,1.126004581746163495e+02
5.892000000000000000e+03,8.785557689400008696e-01,6.191666291678566836e+01,1.126113009330283177e+02
5.893000000000000000e+03,8.785231316096993037e-01,6.192121993169360650e+01,1.126221301478227872e+02
5.894000000000000000e+03,8.784902175880777708e-01,6.192577592770864925e+01,1.126329458246083419e+02
5.895000000000000000e+03,8.784570267882364503e-01,6.193033090131461904e+01,1.126437479690440142e+02
5.896000000000000000e+03,8.784235591242173236e-01,6.193488484899083346e+01,1.126545365868389155e+02
5.897000000000000000e+03,8.783898145109698685e-01,6.193943776721247474e+01,1.126653116837518951e+02
5.898000000000000000e+03,8.783557928643805912e-01,6.194398965245038369e+01,1.126760732655917252e+02
5.899000000000000000e+03,8.783214941012440491e-01,6.194854050117142918e+01,1.126868213382161912e+02
5.900000000000000000e+03,8.782869181392799485e-01,6.195309030983829501e+01,1.126975559075329016e+02
5.901000000000000000e+03,8.782520648971396948e-01,6.195763907490945144e+01,1.127082769794988479e+02
5.902000000000000000e+03,8.782169342943704216e-01,6.196218679283958863e+01,1.127189845601195515e+02
5.903000000000000000e+03,8.781815262514626186e-01,6.196673346007916194e+01,1.127296786554501296e+02
5.904000000000000000e+03,8.781458406898068336e-01,6.197127907307478978e+01,1.127403592715943006e+02
5.905000000000000000e+03,8.781098775317176530e-01,6.197582362826939573e+01,1.127510264147041852e+02
5.906000000000000000e+03,8.780736367004224885e-01,6.198036712210175381e+01,1.127616800909807324e+02
5.907000000000000000e+03,8.780371181200650188e-01,6.198490955100712796e+01,1.127723203066731088e+02
5.908000000000000000e+03,8.780003217157009709e-01,6.198945091141688835e+01,1.127829470680786983e+02
5.909000000000000000e+03,8.779632474132950115e-01,6.199399119975890926e+01,1.127935603815427470e+02
5.910000000000000000e+03,8.779258951397403976e-01,6.199853041245701490e+01,1.128041602534592869e+02
5.911000000000000000e+03,8.778882648228137908e-01,6.200306854593192440e+01,1.128147466902686773e+02
5.912000000000000000e+03,8.778503563912235519e-01,6.200760559660058391e+01,1.128253196984598787e+02
5.913000000000000000e+03,8.778121697745852048e-01,6.201214156087620211e+01,1.128358792845694722e+02
5.914000000000000000e+03,8.777737049033977890e-01,6.201667643516920236e+01,1.128464254551799399e+02
5.915000000000000000e+03,8.777349617091042555e-01,6.202121021588581584e+01,1.128569582169229193e+02
5.916000000000000000e+03,8.776959401240252978e-01,6.202574289942938890e+01,1.128674775764753235e+02
5.917000000000000000e+03,8.776566400813872182e-01,6.203027448219997808e+01,1.128779835405613596e+02
5.918000000000000000e+03,8.776170615153388033e-01,6.203480496059415117e+01,1.128884761159523862e+02
5.919000000000000000e+03,8.775772043609081363e-01,6.203933433100539929e+01,1.128989553094654781e+02
5.920000000000000000e+03,8.775370685540396787e-01,6.204386258982400193e+01,1.129094211279648334e+02
5.921000000000000000e+03,8.774966540315679575e-01,6.204838973343716901e+01,1.129198735783600398e+02
5.922000000000000000e+03,8.774559607312386600e-01,6.205291575822888461e+01,1.129303126676076090e+02
5.923000000000000000e+03,8.774149885916809888e-01,6.205744066058032615e+01,1.129407384027089165e+02
5.924000000000000000e+03,8.773737375524259807e-01,6.206196443686949493e+01,1.129511507907116084e+02
5.925000000000000000e+03,8.773322075538990683e-01,6.206648708347175614e+01,1.129615498387086632e+02
5.926000000000000000e+03,8.772903985374300717e-01,6.207100859675900040e+01,1.129719355538388328e+02
5.927000000000000000e+03,8.772483104452216685e-01,6.207552897310095119e+01,1.129823079432853774e+02
5.928000000000000000e+03,8.772059432203846985e-01,6.208004820886406350e+01,1.129926670142771741e+02
5.929000000000000000e+03,8.771632968069102976e-01,6.208456630041234092e+01,1.130030127740875088e+02
5.930000000000000000e+03,8.771203711496896593e-01,6.208908324410676016e+01,1.130133452300350854e+02
5.931000000000000000e+03,8.770771661944799513e-01,6.209359903630612365e+01,1.130236643894818940e+02
5.932000000000000000e+03,8.770336818879540530e-01,6.209811367336605059e+01,1.130339702598357405e+02
5.933000000000000000e+03,8.769899181776453778e-01,6.210262715163996461e+01,1.130442628485477030e+02
5.934000000000000000e+03,8.769458750119841772e-01,6.210713946747877401e+01,1.130545421631129983e+02
5.935000000000000000e+03,8.769015523402774459e-01,6.211165061723070124e+01,1.130648082110709822e+02
5.936000000000000000e+03,8.768569501127203569e-01,6.211616059724168792e+01,1.130750610000046947e+02
5.937000000000000000e+03,8.768120682803820509e-01,6.212066940385521008e+01,1.130853005375406894e+02
5.938000000000000000e+03,8.767669067952053030e-01,6.212517703341252684e+01,1.130955268313483373e+02
5.939000000000000000e+03,8.767214656100199566e-01,6.212968348225252413e+01,1.131057398891410344e+02
5.940000000000000000e+03,8.766757446785351515e-01,6.213418874671169334e+01,1.131159397186751363e+02
5.941000000000000000e+03,8.766297439553120130e-01,6.213869282312465714e+01,1.131261263277487359e+02
5.942000000000000000e+03,8.765834633958217159e-01,6.214319570782345181e+01,1.131362997242044486e+02
5.943000000000000000e+03,8.765369029563548908e-01,6.214769739713859309e+01,1.131464599159250355e+02
5.944000000000000000e+03,8.764900625941322021e-01,6.215219788739780427e+01,1.131566069108382777e+02
5.945000000000000000e+03,8.764429422671904391e-01,6.215669717492745860e+01,1.131667407169118178e+02
5.946000000000000000e+03,8.763955419344691133e-01,6.216119525605138563e+01,1.131768613421566556e+02
5.947000000000000000e+03,8.763478615557593887e-01,6.216569212709186587e+01,1.131869687946251162e+02
5.948000000000000000e+03,8.762999010917147391e-01,6.217018778436912640e+01,1.131970630824112476e+02
5.949000000000000000e+03,8.762516605038480622e-01,6.217468222420175294e+01,1.132071442136500821e+02
5.950000000000000000e+03,8.762031397545585465e-01,6.217917544290598642e+01,1.132172121965192844e+02
5.951000000000000000e+03,8.761543388070706095e-01,6.218366743679692377e+01,1.132272670392360396e+02
5.952000000000000000e+03,8.761052576254971802e-01,6.218815820218757295e+01,1.132373087500597961e+02
5.953000000000000000e+03,8.760558961747878515e-01,6.219264773538951374e+01,1.132473373372897640e+02
5.954000000000000000e+03,8.760062544207545265e-01,6.219713603271240032e+01,1.132573528092663935e+02
5.955000000000000000e+03,8.759563323300637583e-01,6.220162309046463633e+01,1.132673551743701523e+02
5.956000000000000000e+03,8.759061298702347509e-01,6.220610890495279932e+01,1.132773444410221089e+02
5.957000000000000000e+03,8.758556470096283686e-01,6.221059347248224469e+01,1.132873206176826812e+02
5.958000000000000000e+03,8.758048837174811085e-01,6.221507678935648045e+01,1.132972837128535986e+02
5.959000000000000000e+03,8.757538399638392645e-01,6.221955885187798430e+01,1.133072337350745329e+02
5.960000000000000000e+03,8.757025157196252074e-01,6.222403965634769207e+01,1.133171706929260409e+02
5.961000000000000000e+03,8.756509109565953075e-01,6.222851919906514695e+01,1.133270945950274893e+02
5.962000000000000000e+03,8.755990256473442646e-01,6.223299747632880496e+01,1.133370054500373527e+02
5.963000000000000000e+03,8.755468597653141005e-01,6.223747448443572239e+01,1.133469032666532286e+02
5.964000000000000000e+03,8.754944132847857219e-01,6.224195021968172625e+01,1.133567880536114671e+02
5.965000000000000000e+03,8.754416861808731465e-01,6.224642467836169146e+01,1.133666598196870439e+02
5.966000000000000000e+03,8.753886784295369372e-01,6.225089785676909315e+01,1.133765185736935734e+02
5.967000000000000000e+03,8.753353900075633298e-01,6.225536975119661776e+01,1.133863643244827415e+02
5.968000000000000000e+03,8.752818208925688959e-01,6.225984035793570825e+01,1.133961970809442619e+02
5.969000000000000000e+03,8.752279710630191945e-01,6.226430967327692656e+01,1.134060168520061751e+02
5.970000000000000000e+03,8.751738404981846964e-01,6.226877769350980429e+01,1.134158236466334841e+02
5.971000000000000000e+03,8.751194291781897450e-01,6.227324441492296359e+01,1.134256174738299308e+02
5.972000000000000000e+03,8.750647370839614858e-01,6.227770983380428760e+01,1.134353983426353096e+02
5.973000000000000000e+03,8.750097641972665041e-01,6.228217394644075711e+01,1.134451662621274437e+02
5.974000000000000000e+03,8.749545105006912848e-01,6.228663674911851444e+01,1.134549212414210047e+02
5.975000000000000000e+03,8.748989759776307773e-01,6.229109823812319746e+01,1.134646632896667739e+02
5.976000000000000000e+03,8.748431606123302506e-01,6.229555840973925740e+01,1.134743924160537745e+02
5.977000000000000000e+03,8.747870643898219001e-01,6.230001726025096076e+01,1.134841086298059167e+02
5.978000000000000000e+03,8.747306872959688118e-01,6.230447478594165034e+01,1.134938119401842442e+02
5.979000000000000000e+03,8.746740293174440906e-01,6.230893098309440603e+01,1.135035023564854697e+02
5.980000000000000000e+03,8.746170904417345238e-01,6.231338584799135560e+01,1.135131798880424867e+02
5.981000000000000000e+03,8.745598706571375835e-01,6.231783937691447761e+01,1.135228445442235881e+02
5.982000000000000000e+03,8.745023699527626482e-01,6.232229156614500454e+01,1.135324963344332900e+02
5.983000000000000000e+03,8.744445883185190116e-01,6.232674241196406939e+01,1.135421352681105560e+02
5.984000000000000000e+03,8.743865257451252093e-01,6.233119191065225095e+01,1.135517613547299476e+02
5.985000000000000000e+03,8.743281822241100176e-01,6.233564005848961642e+01,1.135613746038012835e+02
5.986000000000000000e+03,8.742695577477979096e-01,6.234008685175629694e+01,1.135709750248690568e+02
5.987000000000000000e+03,8.742106523093140513e-01,6.234453228673179126e+01,1.135805626275121512e+02
5.988000000000000000e+03,8.741514659025775291e-01,6.234897635969566920e+01,1.135901374213439254e+02
5.989000000000000000e+03,8.740919985223107869e-01,6.235341906692713110e+01,1.135996994160121574e+02
5.990000000000000000e+03,8.740322501640268582e-01,6.235786040470528491e+01,1.136092486211985317e+02
5.991000000000000000e+03,8.739722208240373602e-01,6.236230036930921017e+01,1.136187850466188678e+02
5.992000000000000000e+03,8.739119104994282905e-01,6.236673895701791537e+01,1.136283087020220535e+02
5.993000000000000000e+03,8.738513191881047693e-01,6.237117616411006793e+01,1.136378195971917791e+02
5.994000000000000000e+03,8.737904468887256471e-01,6.237561198686486819e+01,1.136473177419433824e+02
5.995000000000000000e+03,8.737292936007620137e-01,6.238004642156102619e+01,1.136568031461268902e+02
5.996000000000000000e+03,8.736678593244529001e-01,6.238447946447782755e+01,1.136662758196242038e+02
5.997000000000000000e+03,8.736061440608252626e-01,6.238891111189418837e+01,1.136757357723507056e+02
5.998000000000000000e+03,8.735441478116825476e-01,6.239334136008967135e+01,1.136851830142537239e+02
5.999000000000000000e+03,8.734818705796009164e-01,6.239777020534381080e+01,1.136946175553132719e+02
6.000000000000000000e+03,8.734193123679548920e-01,6.240219764393623336e+01,1.137040394055420052e+02
6.001000000000000000e+03,8.733564731808616255e-01,6.240662367214709860e+01,1.137134485749838859e+02
6.002000000000000000e+03,8.732933530232399599e-01,6.241104828625655898e+01,1.137228450737154617e+02
6.003000000000000000e+03,8.732299519007533650e-01,6.241547148254561961e+01,1.137322289118440750e+02
6.004000000000000000e+03,8.731662698198515704e-01,6.241989325729508664e+01,1.137416000995092702e+02
6.005000000000000000e+03,8.731023067877519139e-01,6.242431360678661889e+01,1.137509586468818270e+02
6.006000000000000000e+03,8.730380628124198017e-01,6.242873252730205991e+01,1.137603045641631354e+02
6.007000000000000000e+03,8.729735379025970188e-01,6.243315001512394247e+01,1.137696378615860056e+02
6.008000000000000000e+03,8.729087320677780815e-01,6.243756606653521857e+01,1.137789585494133888e+02
6.009000000000000000e+03,8.728436453182319976e-01,6.244198067781936601e+01,1.137882666379399126e+02
6.010000000000000000e+03,8.727782776649576357e-01,6.244639384526065129e+01,1.137975621374889812e+02
6.011000000000000000e+03,8.727126291197346841e-01,6.245080556514368908e+01,1.138068450584156324e+02
6.012000000000000000e+03,8.726466996950796862e-01,6.245521583375413144e+01,1.138161154111038513e+02
6.013000000000000000e+03,8.725804894042737958e-01,6.245962464737798570e+01,1.138253732059683045e+02
6.014000000000000000e+03,8.725139982613251410e-01,6.246403200230223973e+01,1.138346184534521939e+02
6.015000000000000000e+03,8.724472262810119005e-01,6.246843789481450671e+01,1.138438511640292319e+02
6.016000000000000000e+03,8.723801734788522166e-01,6.247284232120333058e+01,1.138530713482020076e+02
6.017000000000000000e+03,8.723128398710957576e-01,6.247724527775800141e+01,1.138622790165018017e+02
6.018000000000000000e+03,8.722452254747500300e-01,6.248164676076878266e+01,1.138714741794893825e+02
6.019000000000000000e+03,8.721773303075407435e-01,6.248604676652681178e+01,1.138806568477534142e+02
6.020000000000000000e+03,8.721091543879477825e-01,6.249044529132429915e+01,1.138898270319117074e+02
6.021000000000000000e+03,8.720406977351780053e-01,6.249484233145419410e+01,1.138989847426101818e+02
6.022000000000000000e+03,8.719719603691928889e-01,6.249923788321046203e+01,1.139081299905236904e+02
6.023000000000000000e+03,8.719029423106445797e-01,6.250363194288856050e+01,1.139172627863532341e+02
6.024000000000000000e+03,8.718336435809481699e-01,6.250802450678445865e+01,1.139263831408292020e+02
6.025000000000000000e+03,8.717640642022292941e-01,6.251241557119578118e+01,1.139354910647086143e+02
6.026000000000000000e+03,8.716942041973421151e-01,6.251680513242087756e+01,1.139445865687763870e+02
6.027000000000000000e+03,8.716240635898679923e-01,6.252119318675958937e+01,1.139536696638442947e+02
6.028000000000000000e+03,8.715536424041144814e-01,6.252557973051263929e+01,1.139627403607520222e+02
6.029000000000000000e+03,8.714829406650932420e-01,6.252996475998239134e+01,1.139717986703648620e+02
6.030000000000000000e+03,8.714119583985429074e-01,6.253434827147222563e+01,1.139808446035753775e+02
6.031000000000000000e+03,8.713406956309166507e-01,6.253873026128692203e+01,1.139898781713027773e+02
6.032000000000000000e+03,8.712691523893726364e-01,6.254311072573281649e+01,1.139988993844918070e+02
6.033000000000000000e+03,8.711973287017927836e-01,6.254748966111716868e+01,1.140079082541143833e+02
6.034000000000000000e+03,8.711252245967543439e-01,6.255186706374922068e+01,1.140169047911671925e+02
6.035000000000000000e+03,8.710528401035551038e-01,6.255624292993908853e+01,1.140258890066737365e+02
6.036000000000000000e+03,8.709801752521885154e-01,6.256061725599880674e+01,1.140348609116824719e+02
6.037000000000000000e+03,8.709072300733574634e-01,6.256499003824166039e+01,1.140438205172673349e+02
6.038000000000000000e+03,8.708340045984597211e-01,6.256936127298268957e+01,1.140527678345273728e+02
6.039000000000000000e+03,8.707604988595909479e-01,6.257373095653841233e+01,1.140617028745865866e+02
6.040000000000000000e+03,8.706867128895476871e-01,6.257809908522690279e+01,1.140706256485940031e+02
6.041000000000000000e+03,8.706126467218210374e-01,6.258246565536789063e+01,1.140795361677232194e+02
6.042000000000000000e+03,8.705383003905862171e-01,6.258683066328298139e+01,1.140884344431718347e+02
6.043000000000000000e+03,8.704636739307336502e-01,6.259119410529494587e+01,1.140973204861631274e+02
6.044000000000000000e+03,8.703887673778065714e-01,6.259555597772899915e+01,1.141061943079423884e+02
6.045000000000000000e+03,8.703135807680565383e-01,6.259991627691162819e+01,1.141150559197802181e+02
6.046000000000000000e+03,8.702381141384252228e-01,6.260427499917113181e+01,1.141239053329709918e+02
6.047000000000000000e+03,8.701623675265202085e-01,6.260863214083786232e+01,1.141327425588319500e+02
6.048000000000000000e+03,8.700863409706304230e-01,6.261298769824399102e+01,1.141415676087036246e+02
6.049000000000000000e+03,8.700100345097315779e-01,6.261734166772333765e+01,1.141503804939504931e+02
6.050000000000000000e+03,8.699334481834776200e-01,6.262169404561176123e+01,1.141591812259595997e+02
6.051000000000000000e+03,8.698565820321868536e-01,6.262604482824721686e+01,1.141679698161407543e+02
6.052000000000000000e+03,8.697794360968515992e-01,6.263039401196949285e+01,1.141767462759262486e+02
6.053000000000000000e+03,8.697020104191353074e-01,6.263474159312023204e+01,1.141855106167712535e+02
6.054000000000000000e+03,8.696243050413717812e-01,6.263908756804343625e+01,1.141942628501528105e+02
6.055000000000000000e+03,8.695463200065601805e-01,6.264343193308475577e+01,1.142030029875705566e+02
6.056000000000000000e+03,8.694680553583612470e-01,6.264777468459225673e+01,1.142117310405455726e+02
6.057000000000000000e+03,8.693895111410920862e-01,6.265211581891616532e+01,1.142204470206205400e+02
6.058000000000000000e+03,8.693106873997343831e-01,6.265645533240851250e+01,1.142291509393602951e+02
6.059000000000000000e+03,8.692315841799297393e-01,6.266079322142377350e+01,1.142378428083505497e+02
6.060000000000000000e+03,8.691522015279747881e-01,6.266512948231846281e+01,1.142465226391985311e+02
6.061000000000000000e+03,8.690725394908076495e-01,6.266946411145158180e+01,1.142551904435320154e+02
6.062000000000000000e+03,8.689925981160375734e-01,6.267379710518390112e+01,1.142638462330005211e+02
6.063000000000000000e+03,8.689123774518980881e-01,6.267812845987912596e+01,1.142724900192729081e+02
6.064000000000000000e+03,8.688318775472960720e-01,6.268245817190260993e+01,1.142811218140399347e+02
6.065000000000000000e+03,8.687510984517563539e-01,6.268678623762268387e+01,1.142897416290113171e+02
6.066000000000000000e+03,8.686700402154697853e-01,6.269111265340946204e+01,1.142983494759180161e+02
6.067000000000000000e+03,8.685887028892594897e-01,6.269543741563568773e+01,1.143069453665107176e+02
6.068000000000000000e+03,8.685070865245750893e-01,6.269976052067668348e+01,1.143155293125589935e+02
6.069000000000000000e+03,8.684251911735175744e-01,6.270408196491008113e+01,1.143241013258529932e+02
6.070000000000000000e+03,8.683430168888165435e-01,6.270840174471599227e+01,1.143326614182018375e+02
6.071000000000000000e+03,8.682605637238379748e-01,6.271271985647683067e+01,1.143412096014343149e+02
6.072000000000000000e+03,8.681778317325686833e-01,6.271703629657788071e+01,1.143497458873977024e+02
6.073000000000000000e+03,8.680948209696369711e-01,6.272135106140678573e+01,1.143582702879586748e+02
6.074000000000000000e+03,8.680115314902772106e-01,6.272566414735376839e+01,1.143667828150020114e+02
6.075000000000000000e+03,8.679279633503677038e-01,6.272997555081171583e+01,1.143752834804318042e+02
6.076000000000000000e+03,8.678441166063965984e-01,6.273428526817613715e+01,1.143837722961699512e+02
6.077000000000000000e+03,8.677599913154812050e-01,6.273859329584505673e+01,1.143922492741570522e+02
6.078000000000000000e+03,8.676755875353435732e-01,6.274289963021929140e+01,1.144007144263510867e+02
6.079000000000000000e+03,8.675909053243162639e-01,6.274720426770262804e+01,1.144091677647276413e+02
6.080000000000000000e+03,8.675059447413803193e-01,6.275150720470091414e+01,1.144176093012817859e+02
6.081000000000000000e+03,8.674207058460878805e-01,6.275580843762342198e+01,1.144260390480239806e+02
6.082000000000000000e+03,8.673351886986218062e-01,6.276010796288179705e+01,1.144344570169832025e+02
6.083000000000000000e+03,8.672493933597630322e-01,6.276440577689064071e+01,1.144428632202052540e+02
6.084000000000000000e+03,8.671633198908974549e-01,6.276870187606744622e+01,1.144512576697526356e+02
6.085000000000000000e+03,8.670769683540220374e-01,6.277299625683236428e+01,1.144596403777053695e+02
6.086000000000000000e+03,8.669903388117299325e-01,6.277728891560862223e+01,1.144680113561594936e+02
6.087000000000000000e+03,8.669034313272137027e-01,6.278157984882204801e+01,1.144763706172281132e+02
6.088000000000000000e+03,8.668162459642546613e-01,6.278586905290178066e+01,1.144847181730398233e+02
6.089000000000000000e+03,8.667287827872356409e-01,6.279015652427967353e+01,1.144930540357399877e+02
6.090000000000000000e+03,8.666410418611228961e-01,6.279444225939072766e+01,1.145013782174893748e+02
6.091000000000000000e+03,8.665530232514987441e-01,6.279872625467258018e+01,1.145096907304656924e+02
